record_id,category,record_type,action_title,section,source_page_title,source_page_url,linked_resource_title,linked_resource_url,linked_resource_agency,deep_parsed,source_last_updated,retrieved_at,requires_human_review,source_content_hash,record_content_hash
1907e39f0635622e68c2,integration,linked_resource,Immigrate to Quebec,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Immigrate to Quebec,https://www.quebec.ca/en/immigration,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,8a3c110a4cf3c0e05616496ac060419329a8a9ce519021b8d711088f2f6e247c
76710049f9fd796fc0ad,integration,linked_resource,"Immigration, Refugees and Citizenship Canada",Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,"Immigration, Refugees and Citizenship Canada",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc.html,Government of Canada,false,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,e436c644e94aaf330abb8bb5ca684b4b98ed72f302abc2b56ec94c1b172cca86
91e4cbe42a331ce911bb,integration,linked_resource,"Immigration, Refugees and Citizenship Canada",Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,"Immigration, Refugees and Citizenship Canada",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc.html,Government of Canada,false,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,9f8abf7c3eff0e2445efec60142eb7d7dcfb7ef5123f1e9dd845edc0823e59a2
99b884031d00892277b0,integration,linked_resource,Information brochure (in French only) (PDF 270 Kb),Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Information brochure (in French only) (PDF 270 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/DEP_AQ_web_interactif_2022.pdf,cdn-contenu.quebec.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,6b272dc6aa7aac793c1a985c51a19fda7f515b351e64ba31c6f86eded1b81694
258bf4352f99ca73361e,integration,linked_resource,Information Session on Premières démarches d’installation (First steps to settling in),Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Information Session on Premières démarches d’installation (First steps to settling in),https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,f06721b18e895734c9fe23004a5825e1668aa3b860be242e27f924814971797e
9811980e15ecb1b6cef4,integration,linked_resource,information session on Québec and its regions,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,information session on Québec and its regions,https://www.immigration-quebec.gouv.qc.ca/fr/seances-information.php,immigration-quebec.gouv.qc.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,3c7ff15e5a2cd685cf4258c33efe5ba9e689ed23426e0130d9a112b60da9d884
b508ae1a34e99e854f92,integration,linked_resource,language school partner of the Government of Québec,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,language school partner of the Government of Québec,https://arrima.immigration-quebec.gouv.qc.ca/apprendrelefrancais/etablissements,arrima.immigration-quebec.gouv.qc.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,7494d49f06685e4ad4286465fee540bb7af747274239cc8affc755613679ded6
9dace0f2f0cf2e57ab24,integration,linked_resource,Learn more,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Learn more,https://www.quebec.ca/en/gouvernement/ministeres-organismes/immigration/cadre-legal-transparence/exemplarity-french-language,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,85cc4a581bb36e11d93c1d88451d2b8550544f0399a6cc55ba92b2fac308ea27
366eace4ce5cc4f65ab8,integration,linked_resource,Ministry’s online appointment scheduling service,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,Ministry’s online appointment scheduling service,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration/online-appointment-scheduling-service,Gouvernement du Québec,false,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,ae80e689040c28e3084fc689e83cdb9b38a2f84cac4d41d9dc481aed42f774c9
846036342d148d55cae9,integration,linked_resource,Objectif Intégration session,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Objectif Intégration session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,70dacacc1d083770a8882949eecccb70bf57a88c73586984433e13ffd3fce635
4eaf8c7f6599274781e9,integration,linked_resource,Online French Courses,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Online French Courses,https://www.quebec.ca/en/education/learn-french/online-courses,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,064ee2970e8d6c51efb81dd80c81509db2188ff08f42ae0961e92a8953758612
e14864cca7c046a940a4,integration,linked_resource,partner organization of the Gouvernement du Québec that offers the training,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,partner organization of the Gouvernement du Québec that offers the training,https://www.quebec.ca/en/immigration/partners,Gouvernement du Québec,false,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,c71a74481f8f4e610fcf44979b42432e9df5938fa29b34a57834d6bbf350429e
fab41d777319bd2d1011,integration,linked_resource,partnering community organizations,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,partnering community organizations,https://www.quebec.ca/en/immigration/partners,Gouvernement du Québec,false,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,6ed026236d1d6e1fababa4beaa08fd44766ce6c7299bf901f3dffd95a9d63d90
a4173996eac9a8a0072f,integration,linked_resource,Services and resources in your region,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Services and resources in your region,https://www.quebec.ca/en/immigration/partners,Gouvernement du Québec,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,2503448a004205e7380b337bef83bd2b8a2d7857cfca606e83ffa180093bfd06
e411d7ba6f65aa2055da,integration,linked_resource,Settle and integrate in Quebec,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Settle and integrate in Quebec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,1768a1cce42c2ebba14b8103d6c78196f5d686eb0abc1b435caa76634ece631b
855a7830fbe62195148a,integration,linked_resource,situation at the time of application for permanent selection,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,situation at the time of application for permanent selection,https://www.quebec.ca/en/immigration/receiving-attestation-values,Gouvernement du Québec,false,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,5dd5ce6bdf6d5a0ea7be2d5afae353a9f8430568d3ec2a7ef264e3c9d68bdbee
58d46979f1f373dc5c4b,integration,linked_resource,tutorials,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,tutorials,https://arrima.immigration-quebec.gouv.qc.ca/monespacepublic/aide/capsules,arrima.immigration-quebec.gouv.qc.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,2ec90bdfac277d502f7462dabac21ecab3690b762ae560489b8e2a20d8ad90d6
01244d142c2a794aad17,integration,linked_resource,Working in Quebec,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Working in Quebec,https://www.quebec.ca/en/immigration/permanent/skilled-workers,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,9db6f555db1cd0a77ba6cfc7c8ee651826d42ed7736f8c2e5ad9251f1f5648ad
